density,temperature,type,x,y
1.0,2200,rdf,0.36,0.0
1.0,2200,rdf,0.44,0.0
1.0,2200,rdf,0.52,0.0
1.0,2200,rdf,0.6000000000000001,0.0
1.0,2200,rdf,0.68,0.0
1.0,2200,rdf,0.76,0.0
1.0,2200,rdf,0.8400000000000001,0.0
1.0,2200,rdf,0.92,0.0
1.0,2200,rdf,1.0,0.0
1.0,2200,rdf,1.08,0.0
1.0,2200,rdf,1.1600000000000001,0.0
1.0,2200,rdf,1.24,0.3865965796446475
1.0,2200,rdf,1.32,1.1372343285344384
1.0,2200,rdf,1.4000000000000001,11.525541990319985
1.0,2200,rdf,1.48,12.394303910275651
1.0,2200,rdf,1.56,2.117189448442469
1.0,2200,rdf,1.6400000000000001,0.22104372238207007
1.0,2200,rdf,1.72,0.0
1.0,2200,rdf,1.8,0.0
1.0,2200,rdf,1.8800000000000001,0.0
1.0,2200,rdf,1.96,0.0
1.0,2200,rdf,2.04,0.047622780441447285
1.0,2200,rdf,2.12,0.0
1.0,2200,rdf,2.2,0.8599175572792132
1.0,2200,rdf,2.2800000000000002,2.516288447403936
1.0,2200,rdf,2.36,4.341351760334794
1.0,2200,rdf,2.44,3.5287268835449423
1.0,2200,rdf,2.52,3.2146256627645817
1.0,2200,rdf,2.6,1.8470996568001274
1.0,2200,rdf,2.68,1.6005044814948859
1.0,2200,rdf,2.7600000000000002,1.2488877465081634
1.0,2200,rdf,2.8400000000000003,1.3269638748024943
1.0,2200,rdf,2.92,0.9065723645257121
1.0,2200,rdf,3.0,0.8808916296872581
1.0,2200,rdf,3.08,1.1491258050977056
1.0,2200,rdf,3.16,0.8336479117566925
1.0,2200,rdf,3.24,0.830751872427471
1.0,2200,rdf,3.3200000000000003,0.7192726506000667
1.0,2200,rdf,3.4,1.1316100657544559
1.0,2200,rdf,3.48,1.7021054505357447
1.0,2200,rdf,3.56,1.5482734252625958
1.0,2200,rdf,3.64,2.3186873159548904
1.0,2200,rdf,3.72,2.4921683008447464
1.0,2200,rdf,3.8000000000000003,1.6608594181700238
1.0,2200,rdf,3.88,1.5009172579147017
1.0,2200,rdf,3.96,0.9732318646955954
1.0,2200,rdf,4.04,1.0079335649228687
1.0,2200,rdf,4.12,0.8640808474869294
1.0,2200,rdf,4.2,0.8651865325163027
1.0,2200,rdf,4.28,0.8872467288440187
1.0,2200,rdf,4.36,1.0530935370629178
1.0,2200,rdf,4.44,0.9752698117306056
1.0,2200,rdf,4.5200000000000005,0.9022470660580059
1.0,2200,rdf,4.6000000000000005,0.9648090128087634
1.0,2200,rdf,4.68,1.0949992599194418
1.0,2200,rdf,4.76,1.2772016305079068
1.0,2200,rdf,4.84,1.0491843671356598
1.0,2200,rdf,4.92,1.0890369205330084
1.0,2200,rdf,5.0,1.189248800767089
1.0,2200,rdf,5.08,0.9523926209404544
1.0,2200,rdf,5.16,1.0049776481508357
1.0,2200,rdf,5.24,0.895120311981717
1.0,2200,rdf,5.32,0.7493471603689753
1.0,2200,rdf,5.4,0.7001200232679883
1.0,2200,rdf,5.48,0.8910368705385092
1.0,2200,rdf,5.5600000000000005,0.6924643448524227
1.0,2200,rdf,5.640000000000001,0.6854218302286234
1.0,2200,rdf,5.72,0.8602406167476925
1.0,2200,rdf,5.8,0.9191628488830718
1.0,2200,rdf,5.88,0.9172534795213283
1.0,2200,rdf,5.96,1.060193891168099
1.0,2200,rdf,6.04,0.9290661150608802
1.0,2200,rdf,6.12,0.9049359021276986
1.0,2200,rdf,6.2,0.8662646928093842
1.0,2200,rdf,6.28,0.8443351273723306
1.0,2200,rdf,6.36,0.7987270332010958
1.0,2200,rdf,6.44,0.8029022941069014
1.0,2200,rdf,6.5200000000000005,0.778657673261957
1.0,2200,rdf,6.6000000000000005,0.8235995925397261
1.0,2200,rdf,6.680000000000001,0.7506877441494244
1.0,2200,rdf,6.76,0.8327861710995104
1.0,2200,rdf,6.84,0.7752908745315412
1.0,2200,rdf,6.92,0.7616080640616798
1.0,2200,rdf,7.0,0.9667803852697942
