density,temperature,type,x,y,source
3.3,2200,rings,6.0,0.23853211009174313,Gen_Full
3.3,2200,rings,7.0,0.2408256880733945,Gen_Full
3.3,2200,rings,8.0,0.0871559633027523,Gen_Full
3.3,2200,rings,9.0,0.10550458715596331,Gen_Full
3.3,2200,rings,10.0,0.23394495412844038,Gen_Full
3.3,2200,coordination,0.0,0.0,Gen_Full
3.3,2200,coordination,1.0,0.0,Gen_Full
3.3,2200,coordination,2.0,0.0,Gen_Full
3.3,2200,coordination,3.0,0.14,Gen_Full
3.3,2200,coordination,4.0,0.83,Gen_Full
3.3,2200,coordination,5.0,0.03,Gen_Full
3.3,2300,rings,4.0,0.002257336343115124,Gen_Full
3.3,2300,rings,5.0,0.0654627539503386,Gen_Full
3.3,2300,rings,6.0,0.27313769751693,Gen_Full
3.3,2300,rings,7.0,0.21218961625282168,Gen_Full
3.3,2300,rings,8.0,0.056433408577878104,Gen_Full
3.3,2300,rings,9.0,0.08803611738148984,Gen_Full
3.3,2300,rings,10.0,0.30248306997742663,Gen_Full
3.3,2300,coordination,0.0,0.0,Gen_Full
3.3,2300,coordination,1.0,0.0,Gen_Full
3.3,2300,coordination,2.0,0.0,Gen_Full
3.3,2300,coordination,3.0,0.155,Gen_Full
3.3,2300,coordination,4.0,0.82,Gen_Full
3.3,2300,coordination,5.0,0.025,Gen_Full
3.3,2400,rings,4.0,0.006787330316742082,Gen_Full
3.3,2400,rings,5.0,0.08597285067873303,Gen_Full
3.3,2400,rings,6.0,0.23076923076923078,Gen_Full
3.3,2400,rings,7.0,0.2239819004524887,Gen_Full
3.3,2400,rings,8.0,0.058823529411764705,Gen_Full
3.3,2400,rings,9.0,0.11085972850678733,Gen_Full
3.3,2400,rings,10.0,0.2828054298642534,Gen_Full
3.3,2400,coordination,0.0,0.0,Gen_Full
3.3,2400,coordination,1.0,0.0,Gen_Full
3.3,2400,coordination,2.0,0.0,Gen_Full
3.3,2400,coordination,3.0,0.15,Gen_Full
3.3,2400,coordination,4.0,0.82,Gen_Full
3.3,2400,coordination,5.0,0.03,Gen_Full
3.3,2500,rings,4.0,0.0021929824561403508,Gen_Full
3.3,2500,rings,5.0,0.07017543859649122,Gen_Full
3.3,2500,rings,6.0,0.2807017543859649,Gen_Full
3.3,2500,rings,7.0,0.21052631578947367,Gen_Full
3.3,2500,rings,8.0,0.05701754385964912,Gen_Full
3.3,2500,rings,9.0,0.09429824561403509,Gen_Full
3.3,2500,rings,10.0,0.2850877192982456,Gen_Full
3.3,2500,coordination,0.0,0.0,Gen_Full
3.3,2500,coordination,1.0,0.0,Gen_Full
3.3,2500,coordination,2.0,0.0,Gen_Full
3.3,2500,coordination,3.0,0.165,Gen_Full
3.3,2500,coordination,4.0,0.81,Gen_Full
3.3,2500,coordination,5.0,0.025,Gen_Full
3.3,2600,rings,4.0,0.0021645021645021645,Gen_Full
3.3,2600,rings,5.0,0.06926406926406926,Gen_Full
3.3,2600,rings,6.0,0.2943722943722944,Gen_Full
3.3,2600,rings,7.0,0.19264069264069264,Gen_Full
3.3,2600,rings,8.0,0.06277056277056277,Gen_Full
3.3,2600,rings,9.0,0.12554112554112554,Gen_Full
3.3,2600,rings,10.0,0.2532467532467532,Gen_Full
3.3,2600,coordination,0.0,0.0,Gen_Full
3.3,2600,coordination,1.0,0.0,Gen_Full
3.3,2600,coordination,2.0,0.0,Gen_Full
3.3,2600,coordination,3.0,0.18,Gen_Full
3.3,2600,coordination,4.0,0.79,Gen_Full
3.3,2600,coordination,5.0,0.03,Gen_Full
3.3,2700,rings,4.0,0.008213552361396304,Gen_Full
3.3,2700,rings,5.0,0.07186858316221766,Gen_Full
3.3,2700,rings,6.0,0.27720739219712526,Gen_Full
3.3,2700,rings,7.0,0.1971252566735113,Gen_Full
3.3,2700,rings,8.0,0.07392197125256673,Gen_Full
3.3,2700,rings,9.0,0.10677618069815195,Gen_Full
3.3,2700,rings,10.0,0.2648870636550308,Gen_Full
3.3,2700,coordination,0.0,0.0,Gen_Full
3.3,2700,coordination,1.0,0.0,Gen_Full
3.3,2700,coordination,2.0,0.0,Gen_Full
3.3,2700,coordination,3.0,0.11,Gen_Full
3.3,2700,coordination,4.0,0.87,Gen_Full
3.3,2700,coordination,5.0,0.02,Gen_Full
3.3,2800,rings,4.0,0.004395604395604396,Gen_Full
3.3,2800,rings,5.0,0.06813186813186813,Gen_Full
3.3,2800,rings,6.0,0.2923076923076923,Gen_Full
3.3,2800,rings,7.0,0.20659340659340658,Gen_Full
3.3,2800,rings,8.0,0.05274725274725275,Gen_Full
3.3,2800,rings,9.0,0.10989010989010989,Gen_Full
3.3,2800,rings,10.0,0.26593406593406593,Gen_Full
3.3,2800,coordination,0.0,0.0,Gen_Full
3.3,2800,coordination,1.0,0.0,Gen_Full
3.3,2800,coordination,2.0,0.0,Gen_Full
3.3,2800,coordination,3.0,0.15,Gen_Full
3.3,2800,coordination,4.0,0.83,Gen_Full
3.3,2800,coordination,5.0,0.02,Gen_Full
3.3,2900,rings,4.0,0.0045351473922902496,Gen_Full
3.3,2900,rings,5.0,0.10204081632653061,Gen_Full
3.3,2900,rings,6.0,0.2743764172335601,Gen_Full
3.3,2900,rings,7.0,0.20861678004535147,Gen_Full
3.3,2900,rings,8.0,0.09070294784580499,Gen_Full
3.3,2900,rings,9.0,0.1111111111111111,Gen_Full
3.3,2900,rings,10.0,0.20861678004535147,Gen_Full
3.3,2900,coordination,0.0,0.0,Gen_Full
3.3,2900,coordination,1.0,0.0,Gen_Full
3.3,2900,coordination,2.0,0.0,Gen_Full
3.3,2900,coordination,3.0,0.135,Gen_Full
3.3,2900,coordination,4.0,0.84,Gen_Full
3.3,2900,coordination,5.0,0.025,Gen_Full
3.3,3000,rings,4.0,0.0020964360587002098,Gen_Full
3.3,3000,rings,5.0,0.10062893081761007,Gen_Full
3.3,3000,rings,6.0,0.26834381551362685,Gen_Full
3.3,3000,rings,7.0,0.18238993710691823,Gen_Full
3.3,3000,rings,8.0,0.07547169811320754,Gen_Full
3.3,3000,rings,9.0,0.10482180293501048,Gen_Full
3.3,3000,rings,10.0,0.2662473794549266,Gen_Full
3.3,3000,coordination,0.0,0.0,Gen_Full
3.3,3000,coordination,1.0,0.0,Gen_Full
3.3,3000,coordination,2.0,0.0,Gen_Full
3.3,3000,coordination,3.0,0.13,Gen_Full
3.3,3000,coordination,4.0,0.86,Gen_Full
3.3,3000,coordination,5.0,0.01,Gen_Full
3.3,3100,rings,4.0,0.0021231422505307855,Gen_Full
3.3,3100,rings,5.0,0.0870488322717622,Gen_Full
3.3,3100,rings,6.0,0.25902335456475584,Gen_Full
3.3,3100,rings,7.0,0.22929936305732485,Gen_Full
3.3,3100,rings,8.0,0.050955414012738856,Gen_Full
3.3,3100,rings,9.0,0.1040339702760085,Gen_Full
3.3,3100,rings,10.0,0.267515923566879,Gen_Full
3.3,3100,coordination,0.0,0.0,Gen_Full
3.3,3100,coordination,1.0,0.0,Gen_Full
3.3,3100,coordination,2.0,0.0,Gen_Full
3.3,3100,coordination,3.0,0.145,Gen_Full
3.3,3100,coordination,4.0,0.82,Gen_Full
3.3,3100,coordination,5.0,0.035,Gen_Full
3.3,3200,rings,4.0,0.00423728813559322,Gen_Full
3.3,3200,rings,5.0,0.08686440677966102,Gen_Full
3.3,3200,rings,6.0,0.2754237288135593,Gen_Full
3.3,3200,rings,7.0,0.2266949152542373,Gen_Full
3.3,3200,rings,8.0,0.05296610169491525,Gen_Full
3.3,3200,rings,9.0,0.1038135593220339,Gen_Full
3.3,3200,rings,10.0,0.25,Gen_Full
3.3,3200,coordination,0.0,0.0,Gen_Full
3.3,3200,coordination,1.0,0.0,Gen_Full
3.3,3200,coordination,2.0,0.0,Gen_Full
3.3,3200,coordination,3.0,0.13,Gen_Full
3.3,3200,coordination,4.0,0.85,Gen_Full
3.3,3200,coordination,5.0,0.02,Gen_Full
3.3,3300,rings,4.0,0.0022935779816513763,Gen_Full
3.3,3300,rings,5.0,0.09862385321100918,Gen_Full
3.3,3300,rings,6.0,0.24541284403669725,Gen_Full
3.3,3300,rings,7.0,0.20412844036697247,Gen_Full
3.3,3300,rings,8.0,0.08256880733944955,Gen_Full
3.3,3300,rings,9.0,0.11238532110091744,Gen_Full
3.3,3300,rings,10.0,0.2545871559633027,Gen_Full
3.3,3300,coordination,0.0,0.0,Gen_Full
3.3,3300,coordination,1.0,0.0,Gen_Full
3.3,3300,coordination,2.0,0.0,Gen_Full
3.3,3300,coordination,3.0,0.21,Gen_Full
3.3,3300,coordination,4.0,0.77,Gen_Full
3.3,3300,coordination,5.0,0.02,Gen_Full
3.3,3400,rings,4.0,0.002150537634408602,Gen_Full
3.3,3400,rings,5.0,0.08172043010752689,Gen_Full
3.3,3400,rings,6.0,0.2967741935483871,Gen_Full
3.3,3400,rings,7.0,0.23440860215053763,Gen_Full
3.3,3400,rings,8.0,0.06451612903225806,Gen_Full
3.3,3400,rings,9.0,0.11397849462365592,Gen_Full
3.3,3400,rings,10.0,0.2064516129032258,Gen_Full
3.3,3400,coordination,0.0,0.0,Gen_Full
3.3,3400,coordination,1.0,0.0,Gen_Full
3.3,3400,coordination,2.0,0.0,Gen_Full
3.3,3400,coordination,3.0,0.155,Gen_Full
3.3,3400,coordination,4.0,0.83,Gen_Full
3.3,3400,coordination,5.0,0.015,Gen_Full
3.3,3500,rings,4.0,0.0021645021645021645,Gen_Full
3.3,3500,rings,5.0,0.05627705627705628,Gen_Full
3.3,3500,rings,6.0,0.2813852813852814,Gen_Full
3.3,3500,rings,7.0,0.20562770562770563,Gen_Full
3.3,3500,rings,8.0,0.08441558441558442,Gen_Full
3.3,3500,rings,9.0,0.11904761904761904,Gen_Full
3.3,3500,rings,10.0,0.2510822510822511,Gen_Full
3.3,3500,coordination,0.0,0.0,Gen_Full
3.3,3500,coordination,1.0,0.0,Gen_Full
3.3,3500,coordination,2.0,0.0,Gen_Full
3.3,3500,coordination,3.0,0.17,Gen_Full
3.3,3500,coordination,4.0,0.82,Gen_Full
3.3,3500,coordination,5.0,0.01,Gen_Full
3.3,3600,rings,4.0,0.004395604395604396,Gen_Full
3.3,3600,rings,5.0,0.1076923076923077,Gen_Full
3.3,3600,rings,6.0,0.23736263736263735,Gen_Full
3.3,3600,rings,7.0,0.23516483516483516,Gen_Full
3.3,3600,rings,8.0,0.06153846153846154,Gen_Full
3.3,3600,rings,9.0,0.11868131868131868,Gen_Full
3.3,3600,rings,10.0,0.23516483516483516,Gen_Full
3.3,3600,coordination,0.0,0.0,Gen_Full
3.3,3600,coordination,1.0,0.0,Gen_Full
3.3,3600,coordination,2.0,0.0,Gen_Full
3.3,3600,coordination,3.0,0.145,Gen_Full
3.3,3600,coordination,4.0,0.82,Gen_Full
3.3,3600,coordination,5.0,0.035,Gen_Full
3.3,3700,rings,4.0,0.00663716814159292,Gen_Full
3.3,3700,rings,5.0,0.07079646017699115,Gen_Full
3.3,3700,rings,6.0,0.2610619469026549,Gen_Full
3.3,3700,rings,7.0,0.2411504424778761,Gen_Full
3.3,3700,rings,8.0,0.084070796460177,Gen_Full
3.3,3700,rings,9.0,0.1084070796460177,Gen_Full
3.3,3700,rings,10.0,0.22787610619469026,Gen_Full
3.3,3700,coordination,0.0,0.0,Gen_Full
3.3,3700,coordination,1.0,0.0,Gen_Full
3.3,3700,coordination,2.0,0.0,Gen_Full
3.3,3700,coordination,3.0,0.185,Gen_Full
3.3,3700,coordination,4.0,0.8,Gen_Full
3.3,3700,coordination,5.0,0.015,Gen_Full
3.3,3800,rings,4.0,0.004228329809725159,Gen_Full
3.3,3800,rings,5.0,0.08456659619450317,Gen_Full
3.3,3800,rings,6.0,0.2748414376321353,Gen_Full
3.3,3800,rings,7.0,0.19238900634249473,Gen_Full
3.3,3800,rings,8.0,0.07610993657505286,Gen_Full
3.3,3800,rings,9.0,0.11205073995771671,Gen_Full
3.3,3800,rings,10.0,0.2558139534883721,Gen_Full
3.3,3800,coordination,0.0,0.0,Gen_Full
3.3,3800,coordination,1.0,0.0,Gen_Full
3.3,3800,coordination,2.0,0.0,Gen_Full
3.3,3800,coordination,3.0,0.145,Gen_Full
3.3,3800,coordination,4.0,0.83,Gen_Full
3.3,3800,coordination,5.0,0.025,Gen_Full
3.3,3900,rings,4.0,0.004395604395604396,Gen_Full
3.3,3900,rings,5.0,0.06813186813186813,Gen_Full
3.3,3900,rings,6.0,0.27472527472527475,Gen_Full
3.3,3900,rings,7.0,0.24175824175824176,Gen_Full
3.3,3900,rings,8.0,0.05274725274725275,Gen_Full
3.3,3900,rings,9.0,0.08351648351648351,Gen_Full
3.3,3900,rings,10.0,0.27472527472527475,Gen_Full
3.3,3900,coordination,0.0,0.0,Gen_Full
3.3,3900,coordination,1.0,0.0,Gen_Full
3.3,3900,coordination,2.0,0.0,Gen_Full
3.3,3900,coordination,3.0,0.19,Gen_Full
3.3,3900,coordination,4.0,0.78,Gen_Full
3.3,3900,coordination,5.0,0.03,Gen_Full
3.3,4000,rings,4.0,0.0066815144766146995,Gen_Full
3.3,4000,rings,5.0,0.08908685968819599,Gen_Full
3.3,4000,rings,6.0,0.26057906458797325,Gen_Full
3.3,4000,rings,7.0,0.20044543429844097,Gen_Full
3.3,4000,rings,8.0,0.060133630289532294,Gen_Full
3.3,4000,rings,9.0,0.111358574610245,Gen_Full
3.3,4000,rings,10.0,0.2717149220489978,Gen_Full
3.3,4000,coordination,0.0,0.0,Gen_Full
3.3,4000,coordination,1.0,0.0,Gen_Full
3.3,4000,coordination,2.0,0.0,Gen_Full
3.3,4000,coordination,3.0,0.165,Gen_Full
3.3,4000,coordination,4.0,0.83,Gen_Full
3.3,4000,coordination,5.0,0.005,Gen_Full
3.4,2000,rings,4.0,0.00211864406779661,Gen_Full
3.4,2000,rings,5.0,0.09745762711864407,Gen_Full
3.4,2000,rings,6.0,0.2669491525423729,Gen_Full
3.4,2000,rings,7.0,0.1843220338983051,Gen_Full
3.4,2000,rings,8.0,0.07838983050847458,Gen_Full
3.4,2000,rings,9.0,0.13983050847457626,Gen_Full
3.4,2000,rings,10.0,0.2309322033898305,Gen_Full
3.4,2000,coordination,0.0,0.0,Gen_Full
3.4,2000,coordination,1.0,0.0,Gen_Full
3.4,2000,coordination,2.0,0.0,Gen_Full
3.4,2000,coordination,3.0,0.12,Gen_Full
3.4,2000,coordination,4.0,0.84,Gen_Full
3.4,2000,coordination,5.0,0.04,Gen_Full
3.4,2100,rings,4.0,0.006342494714587738,Gen_Full
3.4,2100,rings,5.0,0.07822410147991543,Gen_Full
3.4,2100,rings,6.0,0.24312896405919662,Gen_Full
3.4,2100,rings,7.0,0.2219873150105708,Gen_Full
3.4,2100,rings,8.0,0.07188160676532769,Gen_Full
3.4,2100,rings,9.0,0.11627906976744186,Gen_Full
3.4,2100,rings,10.0,0.26215644820295986,Gen_Full
3.4,2100,coordination,0.0,0.0,Gen_Full
3.4,2100,coordination,1.0,0.0,Gen_Full
3.4,2100,coordination,2.0,0.0,Gen_Full
3.4,2100,coordination,3.0,0.12,Gen_Full
3.4,2100,coordination,4.0,0.84,Gen_Full
3.4,2100,coordination,5.0,0.04,Gen_Full
3.4,2200,rings,4.0,0.0,Gen_Full
3.4,2200,rings,5.0,0.11182795698924732,Gen_Full
3.4,2200,rings,6.0,0.24086021505376345,Gen_Full
3.4,2200,rings,7.0,0.22365591397849463,Gen_Full
3.4,2200,rings,8.0,0.08172043010752689,Gen_Full
3.4,2200,rings,9.0,0.11827956989247312,Gen_Full
3.4,2200,rings,10.0,0.22365591397849463,Gen_Full
3.4,2200,coordination,0.0,0.0,Gen_Full
3.4,2200,coordination,1.0,0.0,Gen_Full
3.4,2200,coordination,2.0,0.0,Gen_Full
3.4,2200,coordination,3.0,0.1,Gen_Full
3.4,2200,coordination,4.0,0.85,Gen_Full
3.4,2200,coordination,5.0,0.05,Gen_Full
3.4,2300,rings,4.0,0.00823045267489712,Gen_Full
3.4,2300,rings,5.0,0.06172839506172839,Gen_Full
3.4,2300,rings,6.0,0.3065843621399177,Gen_Full
3.4,2300,rings,7.0,0.18724279835390947,Gen_Full
3.4,2300,rings,8.0,0.06790123456790123,Gen_Full
3.4,2300,rings,9.0,0.13991769547325103,Gen_Full
3.4,2300,rings,10.0,0.22839506172839505,Gen_Full
3.4,2300,coordination,0.0,0.0,Gen_Full
3.4,2300,coordination,1.0,0.0,Gen_Full
3.4,2300,coordination,2.0,0.0,Gen_Full
3.4,2300,coordination,3.0,0.095,Gen_Full
3.4,2300,coordination,4.0,0.88,Gen_Full
3.4,2300,coordination,5.0,0.025,Gen_Full
3.4,2400,rings,4.0,0.00423728813559322,Gen_Full
3.4,2400,rings,5.0,0.07415254237288135,Gen_Full
3.4,2400,rings,6.0,0.2775423728813559,Gen_Full
3.4,2400,rings,7.0,0.20127118644067796,Gen_Full
3.4,2400,rings,8.0,0.08050847457627118,Gen_Full
3.4,2400,rings,9.0,0.1673728813559322,Gen_Full
3.4,2400,rings,10.0,0.19491525423728814,Gen_Full
3.4,2400,coordination,0.0,0.0,Gen_Full
3.4,2400,coordination,1.0,0.0,Gen_Full
3.4,2400,coordination,2.0,0.0,Gen_Full
3.4,2400,coordination,3.0,0.085,Gen_Full
3.4,2400,coordination,4.0,0.85,Gen_Full
3.4,2400,coordination,5.0,0.065,Gen_Full
3.4,2500,rings,4.0,0.002207505518763797,Gen_Full
3.4,2500,rings,5.0,0.08167770419426049,Gen_Full
3.4,2500,rings,6.0,0.3200883002207506,Gen_Full
3.4,2500,rings,7.0,0.22075055187637968,Gen_Full
3.4,2500,rings,8.0,0.039735099337748346,Gen_Full
3.4,2500,rings,9.0,0.13024282560706402,Gen_Full
3.4,2500,rings,10.0,0.2052980132450331,Gen_Full
3.4,2500,coordination,0.0,0.0,Gen_Full
3.4,2500,coordination,1.0,0.0,Gen_Full
3.4,2500,coordination,2.0,0.0,Gen_Full
3.4,2500,coordination,3.0,0.155,Gen_Full
3.4,2500,coordination,4.0,0.8,Gen_Full
3.4,2500,coordination,5.0,0.045,Gen_Full
3.4,2600,rings,4.0,0.008316008316008316,Gen_Full
3.4,2600,rings,5.0,0.07692307692307693,Gen_Full
3.4,2600,rings,6.0,0.26403326403326405,Gen_Full
3.4,2600,rings,7.0,0.2390852390852391,Gen_Full
3.4,2600,rings,8.0,0.07692307692307693,Gen_Full
3.4,2600,rings,9.0,0.13097713097713098,Gen_Full
3.4,2600,rings,10.0,0.20374220374220375,Gen_Full
3.4,2600,coordination,0.0,0.0,Gen_Full
3.4,2600,coordination,1.0,0.0,Gen_Full
3.4,2600,coordination,2.0,0.0,Gen_Full
3.4,2600,coordination,3.0,0.11,Gen_Full
3.4,2600,coordination,4.0,0.86,Gen_Full
3.4,2600,coordination,5.0,0.03,Gen_Full
3.4,2700,rings,4.0,0.008350730688935281,Gen_Full
3.4,2700,rings,5.0,0.06889352818371608,Gen_Full
3.4,2700,rings,6.0,0.267223382045929,Gen_Full
3.4,2700,rings,7.0,0.25260960334029225,Gen_Full
3.4,2700,rings,8.0,0.06263048016701461,Gen_Full
3.4,2700,rings,9.0,0.12943632567849686,Gen_Full
3.4,2700,rings,10.0,0.21085594989561587,Gen_Full
3.4,2700,coordination,0.0,0.0,Gen_Full
3.4,2700,coordination,1.0,0.0,Gen_Full
3.4,2700,coordination,2.0,0.0,Gen_Full
3.4,2700,coordination,3.0,0.08,Gen_Full
3.4,2700,coordination,4.0,0.875,Gen_Full
3.4,2700,coordination,5.0,0.04,Gen_Full
3.4,2700,coordination,6.0,0.005,Gen_Full
3.4,2800,rings,4.0,0.0,Gen_Full
3.4,2800,rings,5.0,0.09034907597535935,Gen_Full
3.4,2800,rings,6.0,0.27720739219712526,Gen_Full
3.4,2800,rings,7.0,0.20123203285420946,Gen_Full
3.4,2800,rings,8.0,0.06365503080082136,Gen_Full
3.4,2800,rings,9.0,0.13347022587268995,Gen_Full
3.4,2800,rings,10.0,0.23408624229979466,Gen_Full
3.4,2800,coordination,0.0,0.0,Gen_Full
3.4,2800,coordination,1.0,0.0,Gen_Full
3.4,2800,coordination,2.0,0.0,Gen_Full
3.4,2800,coordination,3.0,0.1,Gen_Full
3.4,2800,coordination,4.0,0.85,Gen_Full
3.4,2800,coordination,5.0,0.05,Gen_Full
3.4,2900,rings,4.0,0.002028397565922921,Gen_Full
3.4,2900,rings,5.0,0.09127789046653144,Gen_Full
3.4,2900,rings,6.0,0.27586206896551724,Gen_Full
3.4,2900,rings,7.0,0.21703853955375255,Gen_Full
3.4,2900,rings,8.0,0.04259634888438134,Gen_Full
3.4,2900,rings,9.0,0.11967545638945233,Gen_Full
3.4,2900,rings,10.0,0.2515212981744422,Gen_Full
3.4,2900,coordination,0.0,0.0,Gen_Full
3.4,2900,coordination,1.0,0.0,Gen_Full
3.4,2900,coordination,2.0,0.0,Gen_Full
3.4,2900,coordination,3.0,0.095,Gen_Full
3.4,2900,coordination,4.0,0.88,Gen_Full
3.4,2900,coordination,5.0,0.025,Gen_Full
3.4,3000,rings,4.0,0.005859375,Gen_Full
3.4,3000,rings,5.0,0.083984375,Gen_Full
3.4,3000,rings,6.0,0.28515625,Gen_Full
3.4,3000,rings,7.0,0.19140625,Gen_Full
3.4,3000,rings,8.0,0.064453125,Gen_Full
3.4,3000,rings,9.0,0.095703125,Gen_Full
3.4,3000,rings,10.0,0.2734375,Gen_Full
3.4,3000,coordination,0.0,0.0,Gen_Full
3.4,3000,coordination,1.0,0.0,Gen_Full
3.4,3000,coordination,2.0,0.0,Gen_Full
3.4,3000,coordination,3.0,0.085,Gen_Full
3.4,3000,coordination,4.0,0.88,Gen_Full
3.4,3000,coordination,5.0,0.035,Gen_Full
3.4,3100,rings,4.0,0.004,Gen_Full
3.4,3100,rings,5.0,0.074,Gen_Full
3.4,3100,rings,6.0,0.306,Gen_Full
3.4,3100,rings,7.0,0.206,Gen_Full
3.4,3100,rings,8.0,0.052,Gen_Full
3.4,3100,rings,9.0,0.138,Gen_Full
3.4,3100,rings,10.0,0.22,Gen_Full
3.4,3100,coordination,0.0,0.0,Gen_Full
3.4,3100,coordination,1.0,0.0,Gen_Full
3.4,3100,coordination,2.0,0.0,Gen_Full
3.4,3100,coordination,3.0,0.1,Gen_Full
3.4,3100,coordination,4.0,0.84,Gen_Full
3.4,3100,coordination,5.0,0.06,Gen_Full
3.4,3200,rings,4.0,0.003745318352059925,Gen_Full
3.4,3200,rings,5.0,0.06179775280898876,Gen_Full
3.4,3200,rings,6.0,0.2940074906367041,Gen_Full
3.4,3200,rings,7.0,0.2153558052434457,Gen_Full
3.4,3200,rings,8.0,0.06179775280898876,Gen_Full
3.4,3200,rings,9.0,0.11235955056179775,Gen_Full
3.4,3200,rings,10.0,0.250936329588015,Gen_Full
3.4,3200,coordination,0.0,0.0,Gen_Full
3.4,3200,coordination,1.0,0.0,Gen_Full
3.4,3200,coordination,2.0,0.0,Gen_Full
3.4,3200,coordination,3.0,0.115,Gen_Full
3.4,3200,coordination,4.0,0.85,Gen_Full
3.4,3200,coordination,5.0,0.035,Gen_Full
3.4,3300,rings,4.0,0.0039447731755424065,Gen_Full
3.4,3300,rings,5.0,0.09467455621301775,Gen_Full
3.4,3300,rings,6.0,0.28402366863905326,Gen_Full
3.4,3300,rings,7.0,0.20118343195266272,Gen_Full
3.4,3300,rings,8.0,0.04930966469428008,Gen_Full
3.4,3300,rings,9.0,0.14398422090729784,Gen_Full
3.4,3300,rings,10.0,0.22287968441814596,Gen_Full
3.4,3300,coordination,0.0,0.0,Gen_Full
3.4,3300,coordination,1.0,0.0,Gen_Full
3.4,3300,coordination,2.0,0.0,Gen_Full
3.4,3300,coordination,3.0,0.075,Gen_Full
3.4,3300,coordination,4.0,0.87,Gen_Full
3.4,3300,coordination,5.0,0.055,Gen_Full
3.4,3400,rings,4.0,0.0021691973969631237,Gen_Full
3.4,3400,rings,5.0,0.08893709327548807,Gen_Full
3.4,3400,rings,6.0,0.28199566160520606,Gen_Full
3.4,3400,rings,7.0,0.2039045553145336,Gen_Full
3.4,3400,rings,8.0,0.0824295010845987,Gen_Full
3.4,3400,rings,9.0,0.10629067245119306,Gen_Full
3.4,3400,rings,10.0,0.23427331887201736,Gen_Full
3.4,3400,coordination,0.0,0.0,Gen_Full
3.4,3400,coordination,1.0,0.0,Gen_Full
3.4,3400,coordination,2.0,0.0,Gen_Full
3.4,3400,coordination,3.0,0.12,Gen_Full
3.4,3400,coordination,4.0,0.86,Gen_Full
3.4,3400,coordination,5.0,0.02,Gen_Full
3.4,3500,rings,4.0,0.003937007874015748,Gen_Full
3.4,3500,rings,5.0,0.08858267716535433,Gen_Full
3.4,3500,rings,6.0,0.28937007874015747,Gen_Full
3.4,3500,rings,7.0,0.21850393700787402,Gen_Full
3.4,3500,rings,8.0,0.03346456692913386,Gen_Full
3.4,3500,rings,9.0,0.13188976377952755,Gen_Full
3.4,3500,rings,10.0,0.234251968503937,Gen_Full
3.4,3500,coordination,0.0,0.0,Gen_Full
3.4,3500,coordination,1.0,0.0,Gen_Full
3.4,3500,coordination,2.0,0.0,Gen_Full
3.4,3500,coordination,3.0,0.09,Gen_Full
3.4,3500,coordination,4.0,0.86,Gen_Full
3.4,3500,coordination,5.0,0.05,Gen_Full
3.4,3600,rings,4.0,0.004056795131845842,Gen_Full
3.4,3600,rings,5.0,0.07302231237322515,Gen_Full
3.4,3600,rings,6.0,0.332657200811359,Gen_Full
3.4,3600,rings,7.0,0.18661257606490872,Gen_Full
3.4,3600,rings,8.0,0.05070993914807302,Gen_Full
3.4,3600,rings,9.0,0.12170385395537525,Gen_Full
3.4,3600,rings,10.0,0.23123732251521298,Gen_Full
3.4,3600,coordination,0.0,0.0,Gen_Full
3.4,3600,coordination,1.0,0.0,Gen_Full
3.4,3600,coordination,2.0,0.0,Gen_Full
3.4,3600,coordination,3.0,0.1,Gen_Full
3.4,3600,coordination,4.0,0.87,Gen_Full
3.4,3600,coordination,5.0,0.03,Gen_Full
3.4,3700,rings,4.0,0.0064516129032258064,Gen_Full
3.4,3700,rings,5.0,0.07096774193548387,Gen_Full
3.4,3700,rings,6.0,0.2645161290322581,Gen_Full
3.4,3700,rings,7.0,0.221505376344086,Gen_Full
3.4,3700,rings,8.0,0.06881720430107527,Gen_Full
3.4,3700,rings,9.0,0.12903225806451613,Gen_Full
3.4,3700,rings,10.0,0.23870967741935484,Gen_Full
3.4,3700,coordination,0.0,0.0,Gen_Full
3.4,3700,coordination,1.0,0.0,Gen_Full
3.4,3700,coordination,2.0,0.0,Gen_Full
3.4,3700,coordination,3.0,0.12,Gen_Full
3.4,3700,coordination,4.0,0.84,Gen_Full
3.4,3700,coordination,5.0,0.04,Gen_Full
3.4,3800,rings,4.0,0.00199203187250996,Gen_Full
3.4,3800,rings,5.0,0.10159362549800798,Gen_Full
3.4,3800,rings,6.0,0.26693227091633465,Gen_Full
3.4,3800,rings,7.0,0.21115537848605578,Gen_Full
3.4,3800,rings,8.0,0.04780876494023904,Gen_Full
3.4,3800,rings,9.0,0.10956175298804781,Gen_Full
3.4,3800,rings,10.0,0.26095617529880477,Gen_Full
3.4,3800,coordination,0.0,0.0,Gen_Full
3.4,3800,coordination,1.0,0.0,Gen_Full
3.4,3800,coordination,2.0,0.0,Gen_Full
3.4,3800,coordination,3.0,0.1,Gen_Full
3.4,3800,coordination,4.0,0.86,Gen_Full
3.4,3800,coordination,5.0,0.04,Gen_Full
3.4,3900,rings,4.0,0.004024144869215292,Gen_Full
3.4,3900,rings,5.0,0.060362173038229376,Gen_Full
3.4,3900,rings,6.0,0.38028169014084506,Gen_Full
3.4,3900,rings,7.0,0.18108651911468812,Gen_Full
3.4,3900,rings,8.0,0.04225352112676056,Gen_Full
3.4,3900,rings,9.0,0.07243460764587525,Gen_Full
