density,temperature,type,x,y
3.3,2100,rdf,7.88,0.9827078054983588
3.3,2100,rdf,7.96,0.9687472430106168
3.3,2100,adf,0.9,0.0
3.3,2100,adf,2.6999999999999997,0.0
3.3,2100,adf,4.5,0.0
3.3,2100,adf,6.3,0.0
3.3,2100,adf,8.1,0.0
3.3,2100,adf,9.9,0.0
3.3,2100,adf,11.7,0.0
3.3,2100,adf,13.499999999999998,0.0
3.3,2100,adf,15.299999999999999,0.0
3.3,2100,adf,17.099999999999998,0.0
3.3,2100,adf,18.9,0.0
3.3,2100,adf,20.699999999999996,0.0
3.3,2100,adf,22.499999999999996,0.0
3.3,2100,adf,24.299999999999997,0.0
3.3,2100,adf,26.099999999999994,0.0
3.3,2100,adf,27.899999999999995,0.0
3.3,2100,adf,29.699999999999996,0.0
3.3,2100,adf,31.499999999999996,0.0
3.3,2100,adf,33.3,0.0
3.3,2100,adf,35.099999999999994,0.0
3.3,2100,adf,36.9,0.0
3.3,2100,adf,38.699999999999996,0.0
3.3,2100,adf,40.49999999999999,0.0
3.3,2100,adf,42.3,0.0
3.3,2100,adf,44.099999999999994,0.0
3.3,2100,adf,45.89999999999999,0.0
3.3,2100,adf,47.699999999999996,0.0016722408026755853
3.3,2100,adf,49.49999999999999,0.0
3.3,2100,adf,51.29999999999999,0.004180602006688963
3.3,2100,adf,53.099999999999994,0.005852842809364548
3.3,2100,adf,54.89999999999999,0.00919732441471572
3.3,2100,adf,56.699999999999996,0.005852842809364548
3.3,2100,adf,58.49999999999999,0.013377926421404682
3.3,2100,adf,60.29999999999999,0.007525083612040134
3.3,2100,adf,62.099999999999994,0.008361204013377926
3.3,2100,adf,63.89999999999999,0.004180602006688963
3.3,2100,adf,65.7,0.008361204013377926
3.3,2100,adf,67.5,0.002508361204013378
3.3,2100,adf,69.3,0.0033444816053511705
3.3,2100,adf,71.1,0.0
3.3,2100,adf,72.9,0.0008361204013377926
3.3,2100,adf,74.7,0.0008361204013377926
3.3,2100,adf,76.5,0.0008361204013377926
3.3,2100,adf,78.3,0.0008361204013377926
3.3,2100,adf,80.1,0.0008361204013377926
3.3,2100,adf,81.89999999999999,0.0
3.3,2100,adf,83.7,0.0016722408026755853
3.3,2100,adf,85.5,0.0
3.3,2100,adf,87.3,0.0008361204013377926
3.3,2100,adf,89.1,0.002508361204013378
